id,registered,turnout,voted
27442,187,51.87165775401069,97
27445,140,53.57142857142857,75
27446,355,43.66197183098591,155
27447,385,41.81818181818181,161
27448,3323,47.727956665663555,1586
27449,347,48.414985590778095,168
27451,257,52.52918287937744,135
27452,321,53.89408099688473,173
27453,1384,36.921965317919074,511
27454,332,43.674698795180724,145
27455,131,50.38167938931297,66
27456,684,47.514619883040936,325
27457,526,46.00760456273764,242
27458,1712,43.63317757009346,747
27460,154,55.84415584415584,86
27463,530,47.735849056603776,253
27467,5873,39.298484590498894,2308
27468,413,41.162227602905574,170
27469,3051,44.608325139298586,1361
27470,770,42.72727272727273,329
27471,125,61.6,77
27472,191,58.1151832460733,111
27473,759,48.616600790513836,369
27474,892,48.87892376681614,436
27477,629,49.44356120826709,311
27478,739,45.06089309878214,333
27480,399,57.89473684210527,231
27481,306,53.59477124183007,164
27483,313,46.96485623003195,147
27484,92,54.347826086956516,50
27485,681,38.1791483113069,260
27486,537,46.36871508379888,249
27487,468,48.07692307692308,225
27488,171,54.385964912280706,93
27489,438,49.31506849315068,216
27490,165,43.63636363636363,72
27491,223,47.53363228699551,106
27492,241,43.15352697095436,104
27493,2305,40.26030368763557,928
27496,419,43.67541766109785,183
27497,772,45.33678756476684,350
27498,248,47.983870967741936,119
27500,918,45.751633986928105,420
27501,218,46.788990825688074,102
27502,1638,38.58363858363859,632
27504,770,45.45454545454545,350
27505,128,52.34375,67
27506,230,51.73913043478261,119
27507,2497,34.88185822987585,871
27508,149,49.664429530201346,74
27510,389,51.41388174807198,200
27511,529,44.423440453686204,235
27512,263,58.55513307984791,154
27513,117,57.26495726495726,67
27514,321,43.30218068535825,139
27515,240,53.75,129
27516,699,49.213161659513595,344
27517,1407,49.46695095948827,696
27518,437,50.34324942791763,220
27519,227,56.38766519823789,128
27520,104,57.692307692307686,60
27521,120,55.00000000000001,66
27522,322,48.4472049689441,156
27523,298,52.348993288590606,156
27524,548,40.51094890510949,222
27525,238,53.78151260504202,128
27526,216,55.092592592592595,119
27527,179,54.7486033519553,98
27529,348,50.86206896551724,177
27530,88,43.18181818181818,38
27531,175,51.42857142857142,90
27532,146,43.83561643835616,64
27533,453,49.448123620309055,224
27534,623,50.56179775280899,315
27535,373,48.793565683646115,182
27536,389,45.24421593830334,176
27537,577,48.353552859618716,279
27538,395,48.35443037974684,191
27539,327,49.84709480122324,163
27540,499,38.877755511022045,194
27541,97,58.76288659793815,57
27542,608,44.901315789473685,273
27543,663,39.366515837104075,261
27544,165,50.303030303030305,83
27545,118,53.38983050847458,63
27546,164,56.09756097560976,92
27547,601,51.41430948419301,309
27548,977,43.50051177072671,425
27549,1161,46.770025839793284,543
27550,252,48.80952380952381,123
27551,57,64.91228070175438,37
27552,194,53.608247422680414,104
27553,334,48.20359281437126,161
27554,1085,44.055299539170505,478
27555,185,48.10810810810811,89
27556,61,47.540983606557376,29
27557,366,49.72677595628415,182
27558,126,59.523809523809526,75
27560,218,49.08256880733945,107
27561,470,42.12765957446808,198
27562,3348,48.29749103942652,1617
27563,636,49.528301886792455,315
27564,289,46.71280276816609,135
27565,362,42.5414364640884,154
27566,108,50.92592592592593,55
27567,180,53.888888888888886,97
27568,358,49.162011173184354,176
27569,218,42.201834862385326,92
27570,86,67.44186046511628,58
27571,221,53.39366515837104,118
27572,187,51.87165775401069,97
27573,140,51.42857142857142,72
27574,237,51.0548523206751,121
27576,458,45.414847161572055,208
27577,350,46.85714285714286,164
27578,187,62.03208556149733,116
27579,80,75.0,60
27580,1707,47.27592267135325,807
27581,264,50.0,132
27582,1256,47.21337579617834,593
27584,193,51.813471502590666,100
27586,128,59.375,76
27587,663,47.81297134238311,317
27588,849,50.41224970553593,428
27589,834,42.68585131894484,356
27590,162,45.06172839506173,73
27591,500,47.599999999999994,238
27592,208,41.82692307692308,87
27593,1065,44.60093896713615,475
27594,210,53.333333333333336,112
27595,685,50.07299270072993,343
27596,109,44.95412844036697,49
27597,409,46.69926650366748,191
27598,919,47.0076169749728,432
27599,729,45.541838134430726,332
27600,209,44.49760765550239,93
27601,295,60.67796610169491,179
27602,3495,46.123032904148786,1612
27603,250,47.199999999999996,118
27604,130,53.07692307692308,69
27605,214,49.532710280373834,106
27606,318,49.37106918238994,157
27607,196,44.38775510204081,87
27608,358,47.486033519553075,170
27609,251,48.20717131474104,121
27610,57,50.877192982456144,29
27611,203,51.231527093596064,104
27612,261,55.55555555555556,145
27613,231,40.25974025974026,93
27614,118,50.0,59
27615,158,54.43037974683544,86
27617,341,47.50733137829912,162
27618,321,49.84423676012461,160
27620,349,49.28366762177651,172
27621,105,55.23809523809524,58
27622,1470,45.91836734693878,675
27623,328,59.45121951219512,195
27624,693,49.35064935064935,342
27625,191,58.63874345549738,112
27693,857,53.90898483080513,462
27626,280,47.85714285714286,134
27628,227,43.61233480176212,99
27629,1289,43.987587276958884,567
27630,209,46.889952153110045,98
27631,250,55.2,138
27634,252,50.0,126
27637,264,50.0,132
27640,151,53.64238410596026,81
27643,875,42.285714285714285,370
27644,388,58.24742268041238,226
27645,101,58.415841584158414,59
27647,451,41.24168514412417,186
27648,334,52.69461077844312,176
27649,249,44.97991967871486,112
27650,307,48.20846905537459,148
27651,115,56.52173913043478,65
27652,253,62.055335968379445,157
27653,701,41.226818830242514,289
27654,753,51.527224435590966,388
27655,522,50.191570881226056,262
27656,1078,42.11502782931355,454
27657,121,66.11570247933885,80
27662,261,49.42528735632184,129
27665,586,42.32081911262799,248
27667,286,57.34265734265735,164
27669,261,50.57471264367817,132
27670,760,46.31578947368421,352
27671,110,47.27272727272727,52
27672,247,55.87044534412956,138
27673,154,50.0,77
27674,212,50.943396226415096,108
27676,729,46.22770919067216,337
27677,237,45.9915611814346,109
27679,4606,40.42553191489361,1862
27680,180,48.333333333333336,87
27681,15318,40.42303172737955,6192
27682,525,52.38095238095239,275
27683,156,58.333333333333336,91
27686,60,63.33333333333333,38
27687,137,59.854014598540154,82
27688,82,59.756097560975604,49
27689,230,57.826086956521735,133
27690,214,44.39252336448598,95
27691,612,52.450980392156865,321
27692,146,56.849315068493155,83
27694,259,45.94594594594595,119
27695,200,51.5,103
27696,696,46.55172413793103,324
27697,276,49.63768115942029,137
27698,386,49.22279792746114,190
27699,86,53.48837209302325,46
27700,409,51.34474327628362,210
27701,7437,25.99166330509614,1933
28001,1499,46.56437625083389,698
28002,228,51.31578947368421,117
28003,107,56.074766355140184,60
28004,222,41.44144144144144,92
28005,553,50.81374321880651,281
28006,1395,44.87455197132616,626
28007,2016,43.948412698412696,886
28008,136,49.26470588235294,67
28009,55,45.45454545454545,25
28010,276,47.10144927536232,130
28012,1314,42.54185692541857,559
28013,1018,39.783889980353635,405
28014,438,44.06392694063927,193
28015,2503,38.19416699960048,956
28017,185,56.21621621621622,104
28018,889,43.194600674915634,384
28019,141,50.35460992907801,71
28020,108,50.0,54
28021,1124,38.967971530249116,438
28022,919,38.737758433079435,356
28023,1005,45.67164179104478,459
28024,1245,49.79919678714859,620
28025,84,61.904761904761905,52
28026,186,53.2258064516129,99
28028,175,54.285714285714285,95
28029,245,43.673469387755105,107
28030,245,47.3469387755102,116
28031,333,53.153153153153156,177
28032,233,53.21888412017167,124
28033,568,39.26056338028169,223
28034,583,45.1114922813036,263
28035,698,53.00859598853869,370
28036,633,51.97472353870458,329
28037,258,48.837209302325576,126
28038,118,67.79661016949152,80
28039,1114,42.28007181328546,471
28040,216,48.148148148148145,104
28041,150,56.666666666666664,85
28044,88,51.13636363636363,45
28045,184,60.86956521739131,112
28046,396,51.515151515151516,204
28047,518,40.73359073359074,211
28049,166,56.024096385542165,93
28050,231,51.94805194805194,120
28051,3218,46.333126165320074,1491
28052,571,49.38704028021016,282
28056,1314,46.118721461187214,606
28057,401,40.64837905236908,163
28058,277,54.51263537906137,151
28059,1025,40.390243902439025,414
28060,143,42.65734265734265,61
28061,2522,44.052339413164155,1111
28062,648,43.82716049382716,284
28063,403,51.1166253101737,206
28064,1480,44.66216216216216,661
28065,115,56.52173913043478,65
28066,167,46.706586826347305,78
28361,966,38.612836438923395,373
28067,68,52.94117647058824,36
28068,327,34.862385321100916,114
28069,187,51.33689839572193,96
28070,2787,43.63114459992824,1216
28071,399,45.11278195488722,180
28072,345,44.34782608695652,153
28073,258,46.51162790697674,120
28078,163,56.44171779141104,92
28079,283,44.87632508833922,127
28080,212,53.77358490566038,114
28081,211,46.44549763033176,98
28082,397,50.12594458438288,199
28083,97,63.91752577319587,62
28084,537,49.162011173184354,264
28085,24638,43.51814270638851,10722
28086,255,43.92156862745098,112
28087,200,54.50000000000001,109
28088,8157,38.151281108250586,3112
28089,1628,38.20638820638821,622
28092,159,54.71698113207547,87
28093,590,42.03389830508474,248
28094,1080,44.074074074074076,476
28095,208,39.90384615384615,83
28098,1342,44.03874813710879,591
28099,748,43.98395721925134,329
28100,307,48.20846905537459,148
28101,263,40.3041825095057,106
28102,492,42.47967479674797,209
28103,2139,49.22861150070126,1053
28104,652,36.809815950920246,240
28105,371,51.75202156334232,192
28106,321,50.155763239875384,161
28107,355,43.66197183098591,155
28108,161,61.49068322981367,99
28111,277,51.26353790613718,142
28112,312,49.03846153846153,153
28113,1108,41.96750902527076,465
28114,112,67.85714285714286,76
28115,369,51.490514905149055,190
28116,1796,42.37193763919822,761
28117,211,65.40284360189574,138
28118,356,50.84269662921348,181
28120,461,54.01301518438177,249
28121,77,61.038961038961034,47
28122,1203,41.895261845386536,504
28123,401,45.885286783042396,184
28124,556,40.10791366906475,223
28126,164,47.5609756097561,78
28127,722,46.81440443213297,338
28128,310,44.193548387096776,137
28129,543,37.93738489871086,206
28130,719,45.06258692628651,324
28132,478,46.23430962343097,221
28133,403,41.43920595533499,167
28134,17148,27.764170748775367,4761
28135,928,51.831896551724135,481
28136,147,53.06122448979592,78
28137,586,44.027303754266214,258
28139,130,56.92307692307692,74
28140,3728,36.45386266094421,1359
28141,206,48.54368932038835,100
28142,135,51.85185185185185,70
28143,190,44.21052631578947,84
28145,237,50.63291139240506,120
28146,651,44.23963133640553,288
28147,391,41.94373401534527,164
28151,113,53.09734513274337,60
28153,183,49.18032786885246,90
28154,1075,44.46511627906977,478
28155,191,40.83769633507853,78
28156,699,48.927038626609445,342
28157,136,58.82352941176471,80
28158,722,50.83102493074792,367
28160,534,37.265917602996254,199
28161,425,53.88235294117647,229
28162,252,45.63492063492063,115
28163,165,52.72727272727272,87
28164,516,43.02325581395349,222
28165,394,40.609137055837564,160
28166,192,44.27083333333333,85
28167,277,42.59927797833935,118
28168,2429,34.829147797447504,846
28169,179,49.72067039106145,89
28170,214,42.523364485981304,91
28171,687,49.78165938864629,342
28172,582,47.07903780068728,274
28173,946,49.471458773784356,468
28177,439,36.90205011389522,162
28178,220,50.90909090909091,112
28179,193,59.067357512953365,114
28180,397,43.32493702770781,172
28182,222,44.5945945945946,99
28183,407,50.61425061425061,206
28184,218,45.87155963302752,100
28185,686,47.521865889212826,326
28187,478,49.37238493723849,236
28189,146,47.26027397260274,69
28190,346,47.97687861271676,166
28191,1964,45.06109979633401,885
28192,216,52.77777777777778,114
28193,104,60.57692307692307,63
28194,379,41.16094986807388,156
28195,580,44.827586206896555,260
28196,2383,37.347880822492655,890
28197,98,60.204081632653065,59
28198,626,50.95846645367412,319
28199,1134,39.85890652557319,452
28200,251,44.6215139442231,112
28201,1448,49.86187845303867,722
28016,116,60.3448275862069,70
28027,974,45.48254620123203,443
28048,450,44.666666666666664,201
28053,179,57.54189944134078,103
28054,311,47.90996784565916,149
28055,362,51.10497237569061,185
28074,203,43.34975369458128,88
28075,793,45.523329129886505,361
28076,133,47.368421052631575,63
28077,148,60.13513513513513,89
28090,84,54.761904761904766,46
28091,119,52.10084033613446,62
28096,821,40.68209500609014,334
28109,223,57.399103139013455,128
28110,2973,44.06323578876556,1310
28119,139,56.83453237410072,79
28144,148,54.729729729729726,81
28148,286,48.25174825174825,138
28149,560,43.75,245
28150,290,46.55172413793103,135
28159,291,41.92439862542955,122
28175,140,58.57142857142858,82
28176,445,48.31460674157304,215
28188,587,40.20442930153322,236
28202,295,43.728813559322035,129
28203,461,43.16702819956616,199
28204,247,51.012145748987855,126
28205,441,51.247165532879826,226
28206,491,41.34419551934827,203
28207,143,45.45454545454545,65
28208,319,50.470219435736674,161
28209,3816,40.435010482180296,1543
28210,171,44.44444444444444,76
28211,454,44.49339207048458,202
28212,170,52.352941176470594,89
28213,393,51.14503816793893,201
28214,2124,44.67984934086629,949
28215,226,44.24778761061947,100
28216,155,52.903225806451616,82
28217,140,52.85714285714286,74
28218,10421,34.41128490547932,3586
28219,296,44.932432432432435,133
28220,4948,47.99919159256265,2375
28221,151,49.00662251655629,74
28222,292,44.52054794520548,130
28223,1061,45.24033930254477,480
28224,340,47.647058823529406,162
28231,126,53.96825396825397,68
28241,204,50.49019607843137,103
28247,421,49.16864608076009,207
28248,262,43.12977099236641,113
28299,112,47.32142857142857,53
28310,250,50.8,127
28311,285,39.64912280701755,113
28314,142,59.859154929577464,85
28368,153,42.48366013071895,65
28385,299,44.481605351170565,133
28225,491,40.122199592668025,197
28226,729,48.83401920438957,356
28227,3339,43.03683737646002,1437
28229,6795,35.894039735099334,2439
28230,234,47.008547008547005,110
28232,424,47.16981132075472,200
28233,832,47.11538461538461,392
28234,366,39.61748633879781,145
28235,254,45.66929133858268,116
28236,1053,51.661918328585,544
28237,206,55.8252427184466,115
28239,702,42.45014245014245,298
28240,404,48.26732673267327,195
28242,72,68.05555555555556,49
28243,168,54.166666666666664,91
28245,250,46.800000000000004,117
28246,358,44.6927374301676,160
28249,497,49.094567404426556,244
28250,111,54.054054054054056,60
28251,784,44.515306122448976,349
28252,184,53.2608695652174,98
28253,687,51.09170305676856,351
28254,361,40.16620498614959,145
28255,96,43.75,42
28256,403,41.935483870967744,169
28257,65,60.0,39
28258,270,54.44444444444444,147
28259,245,47.755102040816325,117
28260,77,61.038961038961034,47
28261,445,41.79775280898876,186
28262,416,46.875,195
28263,215,54.418604651162795,117
28264,134,54.47761194029851,73
28265,193,38.860103626943,75
28267,381,46.981627296587924,179
28268,29,55.172413793103445,16
28269,1413,43.73673036093418,618
28270,160,58.12500000000001,93
28271,114,50.877192982456144,58
28272,134,50.0,67
28273,133,55.639097744360896,74
28274,189,50.79365079365079,96
28275,521,43.37811900191939,226
28276,152,54.60526315789473,83
28277,280,51.07142857142857,143
28278,982,42.15885947046843,414
28279,2532,39.691943127962084,1005
28280,7090,46.78420310296192,3317
28281,389,44.473007712082264,173
28282,323,45.51083591331269,147
28283,228,52.63157894736842,120
28284,241,51.037344398340245,123
28285,262,37.02290076335878,97
28286,410,49.02439024390244,201
28287,698,45.27220630372493,316
28288,31,54.83870967741935,17
28289,178,55.0561797752809,98
28290,193,52.331606217616574,101
28291,409,38.87530562347188,159
28292,586,52.55972696245734,308
28293,818,44.25427872860636,362
28294,360,51.388888888888886,185
28295,289,51.21107266435986,148
28296,222,50.9009009009009,113
28297,184,38.04347826086957,70
28298,2079,43.722943722943725,909
28300,104,48.07692307692308,50
28301,283,49.11660777385159,139
28302,734,47.41144414168937,348
28303,95,58.94736842105262,56
28304,306,44.771241830065364,137
28305,229,48.90829694323144,112
28306,141,68.79432624113475,97
28308,169,43.19526627218935,73
28309,774,43.669250645994836,338
28312,87,56.32183908045977,49
28313,120,60.0,72
28315,37,70.27027027027027,26
28316,131,51.908396946564885,68
28317,329,38.297872340425535,126
28318,302,46.026490066225165,139
28319,320,47.5,152
28320,159,52.20125786163522,83
28321,636,47.48427672955975,302
28322,372,47.58064516129033,177
28323,231,40.25974025974026,93
28324,659,40.819423368740516,269
28325,698,43.40974212034384,303
28326,260,55.00000000000001,143
28327,163,55.21472392638037,90
28329,139,67.62589928057554,94
28330,162,44.44444444444444,72
28331,463,50.53995680345572,234
28332,753,40.77025232403719,307
28333,98,61.224489795918366,60
28334,1352,48.8905325443787,661
28335,734,46.86648501362398,344
28336,91,46.15384615384615,42
28337,1921,44.71629359708485,859
28339,255,54.90196078431373,140
28340,469,45.20255863539446,212
28341,190,46.31578947368421,88
28342,239,54.39330543933054,130
28343,381,45.66929133858268,174
28344,213,45.539906103286384,97
28346,63,60.317460317460316,38
28347,647,50.8500772797527,329
28348,2683,35.51994036526276,953
28349,234,58.97435897435898,138
28350,688,44.0406976744186,303
28351,310,52.58064516129032,163
28352,1118,46.06440071556351,515
28353,329,47.11246200607903,155
28354,264,46.96969696969697,124
28355,250,49.6,124
28356,285,43.15789473684211,123
28357,871,50.05740528128588,436
28358,1652,47.39709443099274,783
28359,2389,37.67266638760988,900
28360,733,40.10914051841746,294
28362,409,51.83374083129584,212
28363,727,47.18019257221458,343
28364,575,45.73913043478261,263
28365,274,52.18978102189781,143
28366,214,35.981308411214954,77
28367,267,45.69288389513109,122
28369,446,38.11659192825112,170
28370,353,47.59206798866856,168
28371,803,39.97509339975093,321
28372,469,44.349680170575695,208
28373,2341,42.716787697565145,1000
28374,346,43.93063583815029,152
28375,225,42.66666666666667,96
28376,266,48.49624060150376,129
28377,1308,41.74311926605505,546
28378,416,51.682692307692314,215
28379,362,43.646408839779006,158
28380,1401,38.472519628836544,539
28382,621,50.40257648953301,313
28383,362,48.61878453038674,176
28386,718,47.77158774373259,343
28387,766,43.73368146214099,335
28388,790,50.75949367088608,401
28389,307,55.700325732899024,171
28390,260,51.92307692307693,135
28391,1899,40.86361242759347,776
28392,144,47.91666666666667,69
28393,1609,42.69732753262897,687
28394,1011,38.37784371909001,388
28395,396,52.77777777777778,209
28396,245,49.795918367346935,122
28397,295,38.983050847457626,115
28398,896,48.325892857142854,433
28400,143,64.33566433566433,92
28401,353,43.342776203966004,153
28402,236,48.30508474576271,114
28403,673,52.60029717682021,354
28404,7119,29.751369574378423,2118
28405,884,44.004524886877824,389
28406,289,49.82698961937716,144
28407,250,51.6,129
28408,64,56.25,36
28409,329,42.857142857142854,141
28410,222,59.45945945945946,132
28411,115,53.04347826086957,61
28412,122,61.47540983606557,75
28414,58,65.51724137931035,38
28415,1125,44.44444444444444,500
28416,102,49.01960784313725,50
28417,1036,45.077220077220076,467
28418,151,50.993377483443716,77
28419,238,48.319327731092436,115
28421,208,42.30769230769231,88
28422,2076,44.17148362235068,917
28423,454,51.10132158590308,232
28424,1439,44.614315496872834,642
28425,491,43.58452138492871,214
28426,359,47.353760445682454,170
29001,797,44.04015056461731,351
29002,981,46.68705402650357,458
29003,1810,48.1767955801105,872
29004,4306,43.70645610775662,1882
29005,934,48.17987152034261,450
29006,2950,54.57627118644067,1610
29007,739,44.51962110960758,329
29008,838,45.4653937947494,381
29010,998,42.48496993987976,424
29011,2731,47.16221164408642,1288
29012,171,53.80116959064327,92
29013,194,46.90721649484536,91
29014,359,53.2033426183844,191
29015,2460,42.520325203252035,1046
29016,798,46.49122807017544,371
29017,647,55.641421947449764,360
29018,391,42.19948849104859,165
29019,84671,40.799092959809144,34545
29020,3934,43.31469242501271,1704
29021,804,52.23880597014925,420
29022,2406,42.60182876142976,1025
29023,3098,51.74306003873467,1603
29024,5761,47.89099114737025,2759
29025,1219,46.759639048400324,570
29026,3793,44.450303190087006,1686
29027,2724,44.97063142437592,1225
29028,882,45.80498866213152,404
29029,871,44.89092996555683,391
29030,3060,42.450980392156865,1299
29031,3968,51.6633064516129,2050
29032,1637,48.014660965180205,786
29035,674,43.916913946587535,296
29036,530,37.16981132075471,197
29037,3266,49.60195958358849,1620
29038,824,45.0242718446602,371
29039,16751,42.43328756492149,7108
29041,1355,47.67527675276752,646
29042,6839,47.28761514841351,3234
29145,725,42.62068965517241,309
29043,1429,49.61511546536039,709
29044,1095,51.598173515981735,565
29045,1735,48.242074927953894,837
29046,12536,42.13465220165922,5282
29048,1612,43.424317617866,700
29049,2406,48.87780548628429,1176
29051,6326,46.933291179260195,2969
29052,1531,48.13847158719791,737
29058,8357,51.46583702285509,4301
29059,717,47.83821478382148,343
29060,2248,48.620996441281136,1093
29061,5118,44.568190699491986,2281
29062,835,46.467065868263475,388
29063,357,50.98039215686274,182
29064,391,40.153452685421996,157
29065,665,50.97744360902256,339
29066,1344,48.4375,651
29067,1001,49.75024975024975,498
29068,1720,40.75581395348837,701
29069,6247,44.61341443893069,2787
29070,409,46.21026894865526,189
29071,577,49.393414211438476,285
29072,2508,44.49760765550239,1116
29073,817,54.71236230110159,447
29074,719,38.24756606397774,275
29075,10127,46.06497481978869,4665
29076,561,50.80213903743316,285
29077,1676,43.25775656324583,725
29078,1492,51.87667560321716,774
29079,1076,41.82156133828997,450
29080,1713,46.818447168709866,802
29081,1135,51.45374449339207,584
29082,493,44.62474645030426,220
29083,265,44.528301886792455,118
29084,300,39.666666666666664,119
29085,649,62.557781201849,406
29086,1029,49.75704567541302,512
29089,732,42.349726775956285,310
29090,689,46.73439767779391,322
29091,1870,43.74331550802139,818
29093,948,41.35021097046413,392
29094,582,49.140893470790374,286
29095,929,40.58127018299246,377
29033,446,44.39461883408072,198
29034,463,47.084233261339094,218
29040,2271,50.11008366358433,1138
29047,1284,46.573208722741434,598
29053,1320,49.696969696969695,656
29054,497,46.478873239436616,231
29055,2448,47.42647058823529,1161
29056,1372,48.68804664723032,668
29057,2886,52.84130284130284,1525
29087,560,48.214285714285715,270
29097,1561,41.96028187059577,655
29098,1774,44.53213077790304,790
29099,637,49.60753532182103,316
29100,303,49.504950495049506,150
29101,2893,44.62495679225717,1291
29102,761,44.940867279894874,342
29103,11190,39.79445933869526,4453
29104,328,54.87804878048781,180
29105,6554,40.54012816600549,2657
29106,1252,46.96485623003195,588
29107,679,49.63181148748159,337
29108,1049,42.23069590085796,443
29109,1357,50.62638172439205,687
29110,610,46.0655737704918,281
29111,864,45.601851851851855,394
29112,816,57.720588235294116,471
29113,1685,40.23738872403561,678
29114,296,56.75675675675676,168
29115,251,50.99601593625498,128
29116,102,50.98039215686274,52
29117,3844,45.941727367325704,1766
29119,1107,41.55374887082204,460
29120,1431,46.75052410901468,669
29122,555,45.22522522522522,251
29123,571,42.90718038528897,245
29124,5316,40.85778781038375,2172
29125,638,47.33542319749217,302
29126,160,52.5,84
29127,238,44.957983193277315,107
29128,254,55.118110236220474,140
29129,199,57.78894472361809,115
29130,4005,45.34332084893883,1816
29131,356,44.38202247191011,158
29132,615,52.84552845528455,325
29133,1428,51.05042016806722,729
29134,671,57.97317436661699,389
29135,3790,49.6042216358839,1880
29136,834,49.76019184652279,415
29137,1587,55.009451795841215,873
29139,604,48.50993377483444,293
29140,2728,48.240469208211145,1316
29141,350,40.57142857142857,142
29142,352,52.84090909090909,186
29144,527,44.78178368121442,236
29219,108,55.55555555555556,60
29235,8951,45.6932186347894,4090
29237,1408,48.4375,682
29294,446,48.87892376681614,218
29300,1207,45.650372825186416,551
29143,734,43.596730245231605,320
29146,2676,41.33034379671151,1106
29147,2322,45.82256675279931,1064
29148,682,39.29618768328446,268
29149,2450,43.795918367346935,1073
29150,6013,50.02494595044071,3008
29151,10432,45.609662576687114,4758
29152,555,50.990990990990994,283
29153,2500,49.28,1232
29155,910,45.824175824175825,417
29156,1347,43.28136599851522,583
29158,4787,44.18216001671193,2115
29159,653,47.77947932618683,312
29160,5821,46.950695756742824,2733
29161,2214,47.06413730803975,1042
29162,2577,45.12999611951882,1163
29163,2340,40.34188034188034,944
29165,3031,47.74001979544705,1447
29166,426,49.76525821596244,212
29167,1481,45.71235651586766,677
29168,1230,43.73983739837398,538
29169,2284,43.43257443082312,992
29170,3336,44.90407673860911,1498
29171,3260,42.54601226993865,1387
29172,1898,47.04952581664911,893
29173,1523,46.881155613919894,714
29174,4443,46.74769300022507,2077
29175,1690,41.53846153846154,702
29176,1491,50.16767270288397,748
29177,2845,39.894551845342704,1135
29178,4923,45.50071094860857,2240
29179,2770,40.86642599277978,1132
29180,642,45.482866043613704,292
29181,2013,44.013909587680075,886
29182,831,43.80264741275572,364
29183,508,49.21259842519685,250
29184,2009,38.62618218018915,776
29185,2988,40.595716198125835,1213
29186,1397,48.60415175375805,679
29187,608,45.88815789473684,279
29188,2892,54.08022130013831,1564
29189,10544,46.0546282245827,4856
29190,3137,49.15524386356391,1542
29191,2615,44.282982791587,1158
29192,1353,40.05912786400591,542
29193,913,40.41621029572837,369
29195,5461,43.65500824024904,2384
29196,1605,43.30218068535825,695
29197,3622,44.58862506902264,1615
29198,1486,45.96231493943472,683
29199,3630,46.06060606060606,1672
29201,1479,44.75997295469912,662
29202,911,48.40834248079034,441
29203,1001,47.052947052947054,471
29204,1476,38.21138211382114,564
29205,920,50.65217391304348,466
29206,1880,40.90425531914894,769
29207,3270,48.01223241590214,1570
29208,870,51.03448275862069,444
29209,2694,42.24201930215293,1138
29210,2173,36.26323055683387,788
29211,538,45.539033457249076,245
29212,9777,43.65347243530736,4268
29213,1245,36.54618473895582,455
29214,649,52.38828967642527,340
29215,2591,44.38440756464686,1150
29216,2883,49.497051682275405,1427
29217,2182,50.91659028414299,1111
29218,1229,49.308380797396254,606
29220,6677,45.5294293844541,3040
29221,1543,54.374594944912516,839
29222,327,51.98776758409785,170
29224,949,42.04425711275026,399
29225,1676,45.883054892601436,769
29226,1211,45.74731626754748,554
29227,1095,51.87214611872146,568
29228,711,50.773558368495074,361
29302,2680,41.45522388059702,1111
29229,914,46.389496717724285,424
29230,1376,53.56104651162791,737
29232,43016,46.58266691463642,20038
29233,8853,42.49406980684513,3762
29234,2192,48.083941605839414,1054
29236,3717,45.73580844767285,1700
29238,800,56.00000000000001,448
29239,2992,48.42914438502674,1449
29240,764,44.109947643979055,337
29241,5593,44.10870731271232,2467
29243,327,51.37614678899083,168
29244,565,40.0,226
29245,1152,44.79166666666667,516
29246,144,59.72222222222222,86
29247,2864,44.48324022346369,1274
29248,545,42.935779816513765,234
29249,609,48.76847290640394,297
29250,653,45.3292496171516,296
29251,517,58.22050290135397,301
29252,716,52.23463687150838,374
29254,3660,44.97267759562841,1646
29255,535,46.16822429906542,247
29256,620,50.645161290322584,314
29257,1608,45.77114427860697,736
29259,5324,38.99323816679189,2076
29260,5988,40.96526386105545,2453
29261,145,54.48275862068965,79
29262,562,40.569395017793596,228
29263,755,46.75496688741722,353
29264,534,43.07116104868914,230
29265,743,50.20188425302826,373
29266,2008,40.73705179282869,818
29267,528,47.53787878787879,251
29268,1061,47.1253534401508,500
29269,767,48.63102998696219,373
29270,1166,43.4819897084048,507
29271,677,42.245199409158054,286
29272,2238,39.812332439678286,891
29273,1875,40.85333333333334,766
29274,4301,45.78005115089514,1969
29275,627,45.77352472089314,287
29276,1020,41.07843137254902,419
29277,1628,46.007371007371006,749
29278,1493,45.010046885465506,672
29279,2210,42.62443438914027,942
29280,1659,46.41350210970464,770
29281,730,51.23287671232877,374
29282,278,52.51798561151079,146
29284,1920,49.635416666666664,953
29285,414,37.92270531400966,157
29286,198,52.52525252525253,104
29287,749,47.2630173564753,354
29288,409,43.52078239608802,178
29289,163,58.895705521472394,96
29290,446,48.20627802690583,215
29291,793,37.704918032786885,299
29292,268,57.46268656716418,154
29293,6207,43.998711132592234,2731
29295,350,45.714285714285715,160
29296,952,49.89495798319328,475
29297,1786,44.120940649496085,788
29298,437,52.63157894736842,230
29299,240,52.5,126
29301,211,51.18483412322274,108
30001,374,54.54545454545454,204
30002,526,49.80988593155893,262
30003,6893,43.783548527491654,3018
30004,2207,49.20706841866787,1086
30005,171,68.42105263157895,117
30006,3724,39.285714285714285,1463
30007,26712,37.77702905061396,10091
30008,686,44.02332361516035,302
30009,217,55.76036866359447,121
30010,2285,49.671772428884026,1135
30012,3283,45.53761803228754,1495
30013,268,55.59701492537313,149
30014,899,46.162402669632925,415
30015,147,64.62585034013605,95
30016,235,46.38297872340426,109
30017,224,55.35714285714286,124
30018,379,46.437994722955146,176
30019,1958,46.47599591419816,910
